segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #5,BDS42,BDS,150,0.253,0.38,0.001953125,2.984375,34.0
无干扰 #5,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,283.1875,45.0
无干扰 #5,BDS7,BDS,100,0.253,0.253,0.001953125,16.28125,33.0
无干扰 #5,BDS8,BDS,100,0.253,0.253,0.001953125,622.796875,44.5
无干扰 #5,BDS9,BDS,150,0.253,0.253,0.001953125,232.328125,38.0
无干扰 #5,GAL10,GAL,150,0.253,0.253,0.001953125,231.1875,44.0
无干扰 #5,GAL11,GAL,150,0.253,0.253,0.001953125,230.9375,43.0
无干扰 #5,GAL12,GAL,128,0.38,0.38,0.00390625,0.6875,30.0
无干扰 #5,GAL18,GAL,150,0.253,0.253,0.001953125,231.828125,44.0
无干扰 #5,GAL28,GAL,101,0.38,0.38,0.00390625,0.0,27.0
无干扰 #5,GAL36,GAL,150,0.253,0.253,0.001953125,72.78125,39.0
无干扰 #5,GAL4,GAL,150,0.253,0.253,0.001953125,231.28125,43.0
无干扰 #5,GAL6,GAL,150,0.253,0.253,0.001953125,231.59375,44.0
无干扰 #5,GAL9,GAL,150,0.253,0.253,0.001953125,231.046875,44.0
无干扰 #5,GLO75,GLO,50,0.253,0.253,0.001953125,44.59375,37.0
无干扰 #5,GLO81,GLO,100,0.253,0.253,0.001953125,2.09375,35.0
无干扰 #5,GLO82,GLO,100,0.253,0.253,0.001953125,222.6875,42.0
无干扰 #5,GLO95,GLO,100,0.253,0.253,0.001953125,191.59375,40.0
无干扰 #5,GLO96,GLO,100,0.253,0.253,0.001953125,283.390625,43.5
无干扰 #5,GLO97,GLO,50,0.253,0.253,0.001953125,229.78125,41.0
无干扰 #5,GPS11,GPS,150,0.253,0.253,0.001953125,233.09375,42.0
无干扰 #5,GPS15,GPS,100,0.253,0.253,0.001953125,280.640625,41.5
无干扰 #5,GPS20,GPS,100,0.253,0.253,0.001953125,282.03125,42.0
无干扰 #5,GPS21,GPS,50,0.253,0.253,0.001953125,231.78125,41.0
无干扰 #5,GPS29,GPS,100,0.253,0.253,0.001953125,4.9375,34.0
无干扰 #5,GPS30,GPS,150,0.253,0.38,0.001953125,2.59375,33.0
无干扰 #5,GPS5,GPS,100,0.253,0.253,0.001953125,287.640625,43.0
