segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #3,GPS31,GPS,100,0.253,0.253,0.001953125,8.890625,35.0
无干扰 #3,GPS32,GPS,150,0.253,0.253,0.001953125,86.78125,46.0
无干扰 #3,QZS194,QZS,150,0.253,0.253,0.001953125,86.59375,43.0
无干扰 #3,QZS195,QZS,90,0.38,0.38,0.001953125,0.0,30.0
无干扰 #3,QZS199,QZS,150,0.253,0.253,0.001953125,17.984375,45.0
4G/5G 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,63.234375,46.0
4G/5G 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,64.640625,46.0
4G/5G 干扰,BDS12,BDS,100,0.21100000000000002,0.253,0.001953125,97.390625,47.5
4G/5G 干扰,BDS19,BDS,150,0.253,0.253,0.001953125,63.09375,47.0
4G/5G 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,61.09375,41.0
4G/5G 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,62.984375,44.0
4G/5G 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,61.546875,44.0
4G/5G 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,62.28125,46.0
4G/5G 干扰,BDS36,BDS,150,0.169,0.169,0.001953125,62.640625,48.0
4G/5G 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,62.9375,44.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,61.59375,43.5
4G/5G 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,97.09375,46.0
4G/5G 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,96.1875,47.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,64.828125,46.0
4G/5G 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,60.546875,43.0
4G/5G 干扰,GAL2,GAL,150,0.169,0.253,0.001953125,58.546875,48.0
4G/5G 干扰,GAL25,GAL,150,0.253,0.253,0.001953125,63.140625,46.0
4G/5G 干扰,GAL3,GAL,150,0.169,0.253,0.001953125,60.828125,47.0
4G/5G 干扰,GAL30,GAL,150,0.253,0.38,0.001953125,10.1875,37.0
4G/5G 干扰,GAL32,GAL,150,0.169,0.253,0.001953125,60.9375,48.0
4G/5G 干扰,GAL5,GAL,150,0.253,0.253,0.001953125,57.546875,40.5
4G/5G 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,61.546875,44.0
4G/5G 干扰,GLO41,GLO,100,0.253,0.253,0.001953125,78.53125,41.0
4G/5G 干扰,GLO42,GLO,100,0.253,0.253,0.001953125,96.578125,46.0
4G/5G 干扰,GLO43,GLO,100,0.253,0.253,0.001953125,82.390625,45.0
4G/5G 干扰,GLO46,GLO,100,0.253,0.253,0.001953125,96.734375,42.0
4G/5G 干扰,GLO53,GLO,100,0.253,0.253,0.001953125,97.03125,46.0
4G/5G 干扰,GLO64,GLO,50,0.38,0.38,0.00390625,0.1875,30.0
4G/5G 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,62.734375,47.0
4G/5G 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,114.1875,44.0
4G/5G 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,29.6875,34.5
4G/5G 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,80.6875,44.0
4G/5G 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,130.78125,46.0
4G/5G 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,89.28125,41.0
4G/5G 干扰,GPS31,GPS,100,0.3165,0.38,0.0029296875,30.046875,32.0
4G/5G 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,130.59375,45.0
4G/5G 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,130.390625,43.0
4G/5G 干扰,QZS195,QZS,135,0.253,0.38,0.001953125,0.875,32.0
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,61.78125,45.0
无干扰 #4,BDS1,BDS,100,0.253,0.253,0.001953125,118.234375,46.0
无干扰 #4,BDS10,BDS,150,0.253,0.253,0.001953125,119.640625,46.0
无干扰 #4,BDS12,BDS,100,0.21100000000000002,0.253,0.001953125,152.390625,47.5
无干扰 #4,BDS19,BDS,150,0.253,0.253,0.001953125,118.09375,47.0
无干扰 #4,BDS2,BDS,100,0.253,0.253,0.001953125,116.09375,40.5
无干扰 #4,BDS20,BDS,150,0.253,0.253,0.001953125,117.984375,45.0
无干扰 #4,BDS22,BDS,150,0.253,0.253,0.001953125,116.546875,42.0
无干扰 #4,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,117.28125,46.0
无干扰 #4,BDS36,BDS,150,0.169,0.253,0.001953125,117.640625,48.0
无干扰 #4,BDS39,BDS,150,0.253,0.253,0.001953125,117.9375,44.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,116.59375,43.5
无干扰 #4,BDS6,BDS,100,0.253,0.253,0.001953125,152.09375,47.0
无干扰 #4,BDS7,BDS,100,0.21100000000000002,0.253,0.001953125,151.1875,47.0
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,119.828125,46.0
无干扰 #4,GAL15,GAL,150,0.253,0.253,0.001953125,115.546875,43.0
无干扰 #4,GAL2,GAL,150,0.169,0.253,0.001953125,113.546875,48.0
无干扰 #4,GAL25,GAL,150,0.253,0.253,0.001953125,118.140625,46.0
无干扰 #4,GAL3,GAL,150,0.169,0.253,0.001953125,115.828125,48.0
无干扰 #4,GAL30,GAL,150,0.253,0.253,0.001953125,42.484375,40.0
无干扰 #4,GAL32,GAL,150,0.169,0.253,0.001953125,115.9375,47.0
无干扰 #4,GAL5,GAL,150,0.253,0.253,0.001953125,112.546875,42.0
无干扰 #4,GAL8,GAL,150,0.253,0.253,0.001953125,116.546875,45.0
无干扰 #4,GLO41,GLO,100,0.253,0.253,0.001953125,104.28125,41.0
无干扰 #4,GLO42,GLO,100,0.253,0.253,0.001953125,151.578125,47.0
无干扰 #4,GLO43,GLO,100,0.253,0.253,0.001953125,137.390625,43.0
无干扰 #4,GLO46,GLO,100,0.253,0.253,0.001953125,151.734375,43.0
无干扰 #4,GLO53,GLO,100,0.253,0.253,0.001953125,152.03125,46.0
无干扰 #4,GLO64,GLO,50,0.38,0.38,0.00390625,0.0,27.0
无干扰 #4,GPS10,GPS,150,0.253,0.253,0.001953125,117.734375,47.0
无干扰 #4,GPS12,GPS,100,0.253,0.253,0.001953125,169.1875,44.5
无干扰 #4,GPS13,GPS,100,0.253,0.38,0.001953125,0.4375,32.5
无干扰 #4,GPS23,GPS,150,0.253,0.253,0.001953125,135.6875,45.0
无干扰 #4,GPS25,GPS,150,0.253,0.253,0.001953125,185.78125,47.0
无干扰 #4,GPS28,GPS,150,0.253,0.253,0.001953125,144.28125,41.0
无干扰 #4,GPS31,GPS,100,0.3165,0.38,0.0029296875,57.546875,32.0
无干扰 #4,GPS32,GPS,150,0.253,0.253,0.001953125,185.59375,47.0
无干扰 #4,QZS194,QZS,150,0.253,0.253,0.001953125,185.390625,42.0
无干扰 #4,QZS195,QZS,115,0.38,0.38,0.00390625,0.28125,30.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,116.78125,44.0
Wi-Fi 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,167.4375,46.0
Wi-Fi 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,168.828125,46.0
Wi-Fi 干扰,BDS12,BDS,100,0.21100000000000002,0.253,0.001953125,201.59375,47.5
Wi-Fi 干扰,BDS19,BDS,150,0.169,0.253,0.001953125,167.28125,47.0
Wi-Fi 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,165.28125,40.0
Wi-Fi 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,167.1875,45.0
Wi-Fi 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,165.734375,42.0
Wi-Fi 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,166.484375,46.0
Wi-Fi 干扰,BDS36,BDS,150,0.169,0.169,0.001953125,166.828125,48.0
Wi-Fi 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,167.140625,45.0
Wi-Fi 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,165.78125,43.5
Wi-Fi 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,201.28125,47.0
Wi-Fi 干扰,BDS7,BDS,100,0.21100000000000002,0.253,0.001953125,200.390625,47.0
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,169.046875,46.0
Wi-Fi 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,164.734375,45.0
Wi-Fi 干扰,GAL2,GAL,150,0.169,0.253,0.001953125,162.734375,49.0
Wi-Fi 干扰,GAL25,GAL,150,0.253,0.253,0.001953125,167.328125,46.0
Wi-Fi 干扰,GAL3,GAL,150,0.169,0.253,0.001953125,165.046875,48.0
Wi-Fi 干扰,GAL30,GAL,150,0.253,0.253,0.001953125,91.6875,40.0
Wi-Fi 干扰,GAL32,GAL,150,0.169,0.253,0.001953125,165.140625,47.0
Wi-Fi 干扰,GAL5,GAL,150,0.253,0.253,0.001953125,161.734375,40.0
Wi-Fi 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,165.734375,46.0
Wi-Fi 干扰,GLO41,GLO,100,0.253,0.253,0.001953125,153.484375,42.0
Wi-Fi 干扰,GLO42,GLO,100,0.253,0.253,0.001953125,200.796875,47.0
Wi-Fi 干扰,GLO43,GLO,100,0.253,0.253,0.001953125,186.59375,44.0
Wi-Fi 干扰,GLO46,GLO,100,0.253,0.253,0.001953125,93.046875,42.5
Wi-Fi 干扰,GLO53,GLO,100,0.253,0.253,0.001953125,201.25,46.0
Wi-Fi 干扰,GLO64,GLO,50,0.38,0.38,0.001953125,0.1875,31.0
Wi-Fi 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,166.9375,47.0
Wi-Fi 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,218.390625,43.5
Wi-Fi 干扰,GPS13,GPS,100,0.38,0.38,0.00390625,0.0,27.0
Wi-Fi 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,184.890625,44.0
Wi-Fi 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,234.984375,46.0
Wi-Fi 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,193.484375,41.0
